Country Name,Country Code,Year,Literacy Rate,Unemployment Rate,GDP per Capita,Infant Mortality Rate,Health Expenditure,Poverty Rate,Region,IncomeGroup
Iraq,IRQ,1999,91.0,8.002,9194.47420287909,39.0,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Iceland,ISL,1999,91.0,2.178,29557.5418268846,3.4,554.7110165040115,1.8,Europe & Central Asia,High income
Israel,ISR,1999,91.0,11.183,23415.2823443577,5.8,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Italy,ITA,1999,91.0,11.681,25654.6814189029,5.0,554.7110165040115,1.8,Europe & Central Asia,High income
Jordan,JOR,1999,91.0,13.761,5401.87923134698,23.5,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Japan,JPN,1999,91.0,4.677,25735.9710911517,3.4,554.7110165040115,1.8,East Asia & Pacific,High income
Kenya,KEN,1999,91.0,2.89,1910.24013027617,66.0,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Cambodia,KHM,1999,91.0,0.726,1134.16464014037,92.0,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
"Korea, Rep.",KOR,1999,91.0,6.342,16807.1294764195,6.2,554.7110165040115,1.8,East Asia & Pacific,High income
Kuwait,KWT,1999,91.0,0.7,56406.4685792986,10.9,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Lao PDR,LAO,1999,91.0,2.154,1686.07938645141,89.5,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
Lebanon,LBN,1999,91.0,8.745,7792.66132672077,18.5,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Liberia,LBR,1999,91.0,2.19,761.662726014097,131.9,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Libya,LBY,1999,91.0,19.334,19769.0244316913,22.1,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
St. Lucia,LCA,1999,91.0,18.09,9214.18051244277,16.0,554.7110165040115,1.8,Latin America & Caribbean,Upper middle income
Sri Lanka,LKA,1999,91.0,8.88,4103.38045092472,13.5,554.7110165040115,1.8,South Asia,Lower middle income
Lesotho,LSO,1999,91.0,16.226,1198.69481991826,77.4,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1999,91.0,13.388,7856.70659113875,8.9,554.7110165040115,1.3,Europe & Central Asia,High income
Luxembourg,LUX,1999,91.0,2.39,49844.6769627976,4.1,554.7110165040115,0.0,Europe & Central Asia,High income
Latvia,LVA,1999,91.0,13.79,7199.81211587757,12.5,554.7110165040115,1.8,Europe & Central Asia,High income
"Macao SAR, China",MAC,1999,91.0,6.348,32320.7262428629,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Morocco,MAR,1999,91.0,13.94,3800.6298828125,46.9,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Moldova,MDA,1999,91.0,11.14,2909.85035000128,30.2,554.7110165040115,44.0,Europe & Central Asia,Upper middle income
Madagascar,MDG,1999,91.0,5.823,1194.1502466887,68.3,554.7110165040115,78.5,Sub-Saharan Africa,Low income
Maldives,MDV,1999,91.0,1.71,8161.99617757382,37.3,554.7110165040115,1.8,South Asia,Upper middle income
Mexico,MEX,1999,91.0,2.598,11030.5214325384,24.9,554.7110165040115,1.8,Latin America & Caribbean,Upper middle income
North Macedonia,MKD,1999,91.0,32.4,5724.47173587882,15.4,554.7110165040115,1.8,Europe & Central Asia,Upper middle income
Mali,MLI,1999,91.0,1.364,1203.47647023671,105.9,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Malta,MLT,1999,91.0,6.327,16898.540281301,6.9,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Myanmar,MMR,1999,91.0,0.754,824.781054002538,75.5,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
Montenegro,MNE,1999,91.0,30.676,5683.25732517978,13.1,554.7110165040115,1.8,Europe & Central Asia,Upper middle income
Mongolia,MNG,1999,91.0,5.848,3663.72711233942,50.8,554.7110165040115,1.8,East Asia & Pacific,Upper middle income
Mozambique,MOZ,1999,91.0,2.663,468.208668538029,112.4,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Mauritania,MRT,1999,91.0,10.036,2410.67448386885,69.7,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1999,91.0,9.28,8341.29548006976,17.8,554.7110165040115,1.8,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1999,91.0,5.009,960.710822989416,105.5,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Malaysia,MYS,1999,91.0,3.43,11979.6797141047,8.3,554.7110165040115,1.8,East Asia & Pacific,Upper middle income
Namibia,NAM,1999,91.0,21.669,4961.12432656781,47.5,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
New Caledonia,NCL,1999,91.0,18.293,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Niger,NER,1999,91.0,1.393,783.183877091627,111.3,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Nigeria,NGA,1999,91.0,3.997,2131.83993094123,99.5,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1999,91.0,7.162,2672.49228436112,32.6,554.7110165040115,1.8,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1999,91.0,3.622,29316.2634775738,5.2,554.7110165040115,0.2,Europe & Central Asia,High income
Norway,NOR,1999,91.0,3.247,30573.7342242442,4.0,554.7110165040115,1.8,Europe & Central Asia,High income
Nepal,NPL,1999,91.0,10.581,1233.66141098607,65.1,554.7110165040115,1.8,South Asia,Lower middle income
New Zealand,NZL,1999,91.0,7.023,20579.365916514,6.2,554.7110165040115,1.8,East Asia & Pacific,High income
Oman,OMN,1999,91.0,4.342,36791.5766837778,14.3,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Pakistan,PAK,1999,91.0,0.652,2474.81647717057,91.4,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Panama,PAN,1999,91.0,6.232,7748.83599016406,20.8,554.7110165040115,17.7,Latin America & Caribbean,High income
Peru,PER,1999,91.0,5.01,4847.39826745144,32.4,554.7110165040115,26.3,Latin America & Caribbean,Upper middle income
Philippines,PHL,1999,91.0,3.749,3228.75117001587,27.7,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
Papua New Guinea,PNG,1999,91.0,2.939,2279.54654320546,56.8,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
Poland,POL,1999,91.0,12.29,10080.6880381935,8.7,554.7110165040115,1.0,Europe & Central Asia,High income
Puerto Rico (US),PRI,1999,91.0,11.81,21779.4500722768,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,1999,91.0,3.059,8849.52577762818,60.4,554.7110165040115,1.8,East Asia & Pacific,Low income
Portugal,PRT,1999,91.0,4.579,17718.1515724418,5.9,554.7110165040115,1.8,Europe & Central Asia,High income
Paraguay,PRY,1999,91.0,5.343,7079.86649182177,29.3,554.7110165040115,15.0,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1999,91.0,10.339,3052.45655769746,27.2,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
French Polynesia,PYF,1999,91.0,11.703,8849.52577762818,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Qatar,QAT,1999,91.0,0.87,84690.0217450641,10.8,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Romania,ROU,1999,91.0,6.239,5596.4677271222,19.1,554.7110165040115,10.9,Europe & Central Asia,High income
Russian Federation,RUS,1999,91.0,13.036,5914.326171875,16.2,554.7110165040115,7.2,Europe & Central Asia,High income
Rwanda,RWA,1999,91.0,11.627,554.205772733852,117.2,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Sudan,SDN,1999,91.0,15.387,2475.06665039063,72.7,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Senegal,SEN,1999,91.0,2.684,1893.0328371207,75.9,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1999,91.0,4.85,39948.7801331011,3.2,554.7110165040115,1.8,East Asia & Pacific,High income
Sierra Leone,SLE,1999,91.0,4.195,1166.64230603099,125.7,554.7110165040115,1.8,Sub-Saharan Africa,Low income
El Salvador,SLV,1999,91.0,7.3,4297.56129218208,28.1,554.7110165040115,22.4,Latin America & Caribbean,Upper middle income
Somalia,SOM,1999,91.0,19.164,443.803186913203,104.3,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Serbia,SRB,1999,91.0,13.7,5895.28744201351,11.5,554.7110165040115,1.8,Europe & Central Asia,Upper middle income
South Sudan,SSD,1999,91.0,12.121,8849.52577762818,122.9,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1999,91.0,14.356,1801.54861390926,54.0,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1999,91.0,13.6,7367.33191473265,28.2,554.7110165040115,20.6,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1999,91.0,16.099,10725.6433995967,8.4,554.7110165040115,1.8,Europe & Central Asia,High income
Slovenia,SVN,1999,91.0,7.33,17006.7426541486,4.8,554.7110165040115,0.2,Europe & Central Asia,High income
Sweden,SWE,1999,91.0,7.607,27496.4398421297,3.4,554.7110165040115,1.8,Europe & Central Asia,High income
Eswatini,SWZ,1999,91.0,23.837,4293.69584417521,71.5,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Chad,TCD,1999,91.0,0.752,1061.14743080036,103.7,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Togo,TGO,1999,91.0,3.925,1331.9869503475,72.8,554.7110165040115,1.8,Sub-Saharan Africa,Low income
Thailand,THA,1999,91.0,2.968,6901.27189271926,19.5,554.7110165040115,8.3,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1999,91.0,4.45,946.825049327464,67.0,554.7110165040115,79.6,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1999,91.0,12.7,3980.65459569523,61.3,554.7110165040115,1.8,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1999,91.0,3.463,818.973975459475,130.3,554.7110165040115,1.8,East Asia & Pacific,Lower middle income
Tonga,TON,1999,91.0,3.712,3635.69960249725,14.1,554.7110165040115,1.8,East Asia & Pacific,Upper middle income
Tunisia,TUN,1999,91.0,15.21,5929.90090218076,25.3,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Turkiye,TUR,1999,91.0,7.687,8461.29366626972,33.2,554.7110165040115,1.8,Europe & Central Asia,Upper middle income
Tanzania,TZA,1999,91.0,3.215,1119.95593261719,89.9,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1999,91.0,3.468,1099.86476367009,93.0,554.7110165040115,80.6,Sub-Saharan Africa,Low income
Ukraine,UKR,1999,91.0,11.864,3871.32641601563,18.3,554.7110165040115,24.8,Europe & Central Asia,Upper middle income
Uruguay,URY,1999,91.0,10.466,10938.3557822107,15.3,554.7110165040115,1.8,Latin America & Caribbean,High income
United States,USA,1999,91.0,4.219,34515.3813073394,7.2,554.7110165040115,0.7,North America,High income
Uzbekistan,UZB,1999,91.0,13.3,2521.83951097527,57.0,554.7110165040115,1.8,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1999,91.0,20.531,6266.19508149861,19.5,554.7110165040115,1.8,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1999,91.0,14.53,11126.8857636107,18.2,554.7110165040115,16.7,Latin America & Caribbean,
Virgin Islands (U.S.),VIR,1999,91.0,10.902,8849.52577762818,19.7,554.7110165040115,1.8,Latin America & Caribbean,High income
Samoa,WSM,1999,91.0,4.49,2871.21447647112,16.9,554.7110165040115,1.8,East Asia & Pacific,Upper middle income
"Yemen, Rep.",YEM,1999,91.0,11.46,2491.64895118295,79.2,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Low income
Zimbabwe,ZWE,1999,91.0,6.0,2283.56334417476,58.4,554.7110165040115,1.8,Sub-Saharan Africa,Lower middle income
Afghanistan,AFG,2000,91.0,7.935,813.550255989624,110.1,554.7110165040115,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Low income
Angola,AGO,2000,91.0,16.682,3326.77991382792,115.0,63.4003107420659,27.0,Sub-Saharan Africa,Lower middle income
Albania,ALB,2000,91.0,19.023,3976.92608302032,17.9,223.932671658244,1.8,Europe & Central Asia,Upper middle income
Argentina,ARG,2000,91.0,15.0,11499.9828002518,16.7,1056.77882479721,7.3,Latin America & Caribbean,Upper middle income
Armenia,ARM,2000,91.0,11.095,2530.74394657194,27.8,109.415129911128,1.8,Europe & Central Asia,Upper middle income
Australia,AUS,2000,91.0,6.288,26541.6653208437,5.1,2138.46306850251,1.8,East Asia & Pacific,High income
Austria,AUT,2000,91.0,4.687,29214.7386484813,4.5,2707.19698451638,0.2,Europe & Central Asia,High income
Azerbaijan,AZE,2000,91.0,11.78,3439.14443222004,59.9,96.2220488248781,1.8,Europe & Central Asia,Upper middle income
Belgium,BEL,2000,91.0,6.586,27788.0908832256,4.8,2225.4593230779,0.3,Europe & Central Asia,High income
Benin,BEN,2000,91.0,0.864,1671.35725172854,79.7,49.4522285541794,1.8,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,2000,91.0,2.679,896.477481510815,92.4,26.4451868789952,1.8,Sub-Saharan Africa,Low income
Bangladesh,BGD,2000,91.0,3.27,1511.90500588844,59.8,27.2871912389497,41.4,South Asia,Lower middle income
Bulgaria,BGR,2000,91.0,16.218,6422.7893292648,14.3,373.483208780534,1.8,Europe & Central Asia,High income
Bahrain,BHR,2000,91.0,1.083,45687.5217405647,10.5,1395.058435902,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
"Bahamas, The",BHS,2000,91.0,7.12,25421.6022088567,13.7,969.508232367477,1.8,Latin America & Caribbean,High income
Belarus,BLR,2000,91.0,12.224,5795.65223965525,9.9,316.954368733034,26.5,Europe & Central Asia,Upper middle income
Belize,BLZ,2000,91.0,10.836,7555.13433418162,19.6,221.582681283338,1.8,Latin America & Caribbean,Upper middle income
Bolivia,BOL,2000,91.0,2.447,3359.09510540566,59.6,147.630816951963,28.3,Latin America & Caribbean,Lower middle income
Barbados,BRB,2000,91.0,9.35,15075.9510103336,13.0,701.231302930894,1.8,Latin America & Caribbean,High income
Brunei Darussalam,BRN,2000,91.0,5.459,73086.931984444,8.3,1912.30234480583,1.8,East Asia & Pacific,High income
Bhutan,BTN,2000,91.0,1.66,3113.045439264,60.1,114.724177540006,1.8,South Asia,Lower middle income
Botswana,BWA,2000,91.0,15.88,9187.36377613829,42.5,574.872696126184,1.8,Sub-Saharan Africa,Upper middle income
Canada,CAN,2000,91.0,6.829,29362.0841609786,5.3,2405.67150004447,0.2,North America,High income
Switzerland,CHE,2000,91.0,2.658,36695.2070554187,4.7,3361.16225005918,0.2,Europe & Central Asia,High income
Chile,CHL,2000,91.0,10.491,9375.59008388337,9.2,656.310743569681,8.6,Latin America & Caribbean,High income
"Congo, Dem. Rep.",COD,2000,91.0,3.234,416.549337550587,91.2,6.10564073686897,1.8,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,2000,91.0,19.87,3667.42487266336,73.3,56.8795731411869,1.8,Sub-Saharan Africa,Lower middle income
Colombia,COL,2000,91.0,20.52,6775.93064418811,21.6,378.434040849489,23.9,Latin America & Caribbean,Upper middle income
Cuba,CUB,2000,91.0,5.45,8849.52577762818,6.8,548.76711993368,1.8,Latin America & Caribbean,Upper middle income
Cyprus,CYP,2000,91.0,4.766,21291.2578125,5.8,1135.91206447108,1.8,Europe & Central Asia,High income
Czechia,CZE,2000,91.0,8.764,16328.7979234395,4.5,923.632639242255,1.8,Europe & Central Asia,High income
Germany,DEU,2000,91.0,7.917,27467.7824174767,4.4,2691.47176947387,0.0,Europe & Central Asia,High income
Djibouti,DJI,2000,91.0,26.664,8849.52577762818,80.9,78.5733254208774,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Denmark,DNK,2000,91.0,4.476,28641.6990434156,4.7,2327.04123478429,0.0,Europe & Central Asia,High income
Dominican Republic,DOM,2000,91.0,6.432,6639.01131864822,33.6,319.618156305878,8.3,Latin America & Caribbean,Upper middle income
Algeria,DZA,2000,91.0,29.77,9186.81590342899,34.7,295.686158869737,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Ecuador,ECU,2000,91.0,4.8,5728.25249857133,24.1,194.256192341784,34.1,Latin America & Caribbean,Upper middle income
Eritrea,ERI,2000,91.0,5.608,1557.87580231581,50.8,74.2397475088959,1.8,Sub-Saharan Africa,Low income
Spain,ESP,2000,91.0,13.785,21577.59731368,4.4,1471.28940339616,0.9,Europe & Central Asia,High income
Ethiopia,ETH,2000,91.0,3.5,473.903313508447,92.2,20.6737478329849,1.8,Sub-Saharan Africa,
Finland,FIN,2000,91.0,11.134,26777.1143421587,3.5,1899.95793120402,0.0,Europe & Central Asia,High income
Fiji,FJI,2000,91.0,4.7,5623.48028399028,16.6,209.294150887028,1.8,East Asia & Pacific,Upper middle income
France,FRA,2000,91.0,10.218,26001.8796983416,4.1,2516.14798857592,0.0,Europe & Central Asia,High income
Gabon,GAB,2000,91.0,17.789,13326.1169521318,50.8,386.567453064654,1.8,Sub-Saharan Africa,Upper middle income
United Kingdom,GBR,2000,91.0,5.558,26529.8521734351,5.5,1902.18736482535,0.2,Europe & Central Asia,High income
Georgia,GEO,2000,91.0,10.82,3161.19582490118,29.4,216.176607941847,35.0,Europe & Central Asia,Upper middle income
Guinea,GIN,2000,91.0,4.599,1195.80611453345,97.0,52.4204919174687,1.8,Sub-Saharan Africa,Lower middle income
Greece,GRC,2000,91.0,11.345,18815.8357857409,5.5,1417.76097503008,0.5,Europe & Central Asia,High income
Guatemala,GTM,2000,91.0,2.606,4714.96666200848,40.8,272.506085154712,8.8,Latin America & Caribbean,Upper middle income
Guyana,GUY,2000,91.0,11.93,5859.91791902933,41.3,156.974470023918,1.8,Latin America & Caribbean,High income
"Hong Kong SAR, China",HKG,2000,91.0,4.92,28224.5318995373,19.7,554.7110165040115,1.8,East Asia & Pacific,High income
Honduras,HND,2000,91.0,3.881,2587.42253930427,29.6,162.164006435985,1.8,Latin America & Caribbean,Lower middle income
Croatia,HRV,2000,91.0,16.064,10672.2559989535,7.2,811.173663811967,0.0,Europe & Central Asia,High income
Haiti,HTI,2000,91.0,8.454,2228.50133637731,70.7,88.943207825726,1.8,Latin America & Caribbean,Lower middle income
Hungary,HUN,2000,91.0,6.563,11869.1315889398,8.7,802.676557554202,0.1,Europe & Central Asia,High income
Indonesia,IDN,2000,91.0,6.077,4639.03942639464,41.3,93.4815651114107,65.7,East Asia & Pacific,Upper middle income
India,IND,2000,91.0,7.624,2090.85806894486,66.3,85.8336397466886,1.8,South Asia,Lower middle income
Ireland,IRL,2000,91.0,4.318,30209.4656208159,6.0,1795.08950873427,0.2,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,2000,91.0,11.696,10729.358009814,31.5,481.796432641041,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
Iceland,ISL,2000,91.0,1.936,29782.8738104215,3.2,2649.74371458908,1.8,Europe & Central Asia,High income
Israel,ISR,2000,91.0,11.102,25783.17345746,5.6,1749.66607197713,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Italy,ITA,2000,91.0,10.834,27146.321184003,4.7,2049.40510233914,1.2,Europe & Central Asia,High income
Jamaica,JAM,2000,91.0,6.762,6463.53022417725,18.9,364.797108150379,1.8,Latin America & Caribbean,Upper middle income
Jordan,JOR,2000,91.0,13.7,5640.65728199166,22.9,543.434037836971,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Japan,JPN,2000,91.0,4.748,27287.2701912718,3.3,1916.74726867149,1.8,East Asia & Pacific,High income
Kazakhstan,KAZ,2000,91.0,12.75,7418.19612076858,36.0,308.58273391382,1.8,Europe & Central Asia,Upper middle income
Kyrgyz Republic,KGZ,2000,91.0,1.858,1861.86559711699,44.0,80.1025028212534,66.2,Europe & Central Asia,Lower middle income
Cambodia,KHM,2000,91.0,0.744,1255.64037842372,86.7,68.6642143717701,1.8,East Asia & Pacific,Lower middle income
"Korea, Rep.",KOR,2000,91.0,4.063,18538.8355325592,5.8,718.44421515886,1.8,East Asia & Pacific,High income
Kuwait,KWT,2000,91.0,0.8,58702.8673247959,10.6,1293.74102045596,1.8,"Middle East, North Africa, Afghanistan & Pakistan",High income
Lebanon,LBN,2000,91.0,8.603,7937.95653006732,17.6,847.484050369776,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income
Liberia,LBR,2000,91.0,2.231,965.395523330548,123.9,25.4823656106823,1.8,Sub-Saharan Africa,Low income
Libya,LBY,2000,91.0,19.201,20616.9848683599,21.5,706.131294057536,1.8,"Middle East, North Africa, Afghanistan & Pakistan",Upper middle income
St. Lucia,LCA,2000,91.0,16.49,9313.73279695482,15.9,452.743799667926,1.8,Latin America & Caribbean,Upper middle income
